"LOCATION","Country","INDICATOR","Indicator","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,1.86,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,1.46,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,2.33,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,0.84,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,0.81,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,0.04,,
"DEU","Germany","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,-0.22,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2007","2007","PC","Percentage","0","Units",,,279.04,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2008","2008","PC","Percentage","0","Units",,,253.05,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2009","2009","PC","Percentage","0","Units",,,280.15,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2010","2010","PC","Percentage","0","Units",,,295.18,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2011","2011","PC","Percentage","0","Units",,,323.33,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2012","2012","PC","Percentage","0","Units",,,324.66,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2013","2013","PC","Percentage","0","Units",,,315.32,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2014","2014","PC","Percentage","0","Units",,,349.07,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2015","2015","PC","Percentage","0","Units",,,334.15,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2016","2016","PC","Percentage","0","Units",,,364.87,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2017","2017","PC","Percentage","0","Units",,,367.36,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2018","2018","PC","Percentage","0","Units",,,333.2,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2019","2019","PC","Percentage","0","Units",,,349.58,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2020","2020","PC","Percentage","0","Units",,,376.51,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2021","2021","PC","Percentage","0","Units",,,367.79,,
"GBR","United Kingdom","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2022","2022","PC","Percentage","0","Units",,,290.35,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,97.79,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,85.24,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,83.18,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,86.91,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,94.19,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,97.07,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,99.84,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,104.61,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,108.07,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,112.69,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,118.09,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,119.6,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,116.15,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,125.14,,
"LVA","Latvia","RGDP_INDEX","GDP per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,129.12,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2012","2012","PC","Percentage","0","Units",,,230.8,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2013","2013","PC","Percentage","0","Units",,,254.29,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2014","2014","PC","Percentage","0","Units",,,309.48,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2015","2015","PC","Percentage","0","Units",,,324.36,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2016","2016","PC","Percentage","0","Units",,,343.68,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2017","2017","PC","Percentage","0","Units",,,465.47,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2018","2018","PC","Percentage","0","Units",,,436.73,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2019","2019","PC","Percentage","0","Units",,,497.37,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2020","2020","PC","Percentage","0","Units",,,543.08,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2021","2021","PC","Percentage","0","Units",,,678.16,,
"DNK","Denmark","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2022","2022","PC","Percentage","0","Units",,,560.28,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.49,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.5,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.31,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,10.13,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,10.94,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,11.68,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,13.68,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,14.15,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,12.87,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,11.26,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.12,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,6.89,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.86,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,10.99,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,13.05,,
"SVN","Slovenia","LAB_UR6","Labour underutilisation rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,7.26,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,99.67,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,95.56,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,97.81,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,99.23,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,100.19,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,101.26,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,102.85,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,104.83,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,106.13,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,108.35,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,110.24,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,111.46,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,106.33,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,112.32,,
"OECD","OECD - Total","RGDP_INDEX","GDP per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,115.05,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,100.13,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,92.54,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,90.05,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,91.39,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,91.94,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,95.06,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,95.69,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,98.88,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,103.4,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,105.15,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,107.42,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,107.15,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,97.86,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,100.7,,
"ISL","Iceland","RGDP_INDEX","GDP per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,105.22,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2007","2007","PC","Percentage","0","Units",,,141.93,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2008","2008","PC","Percentage","0","Units",,,139.44,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2009","2009","PC","Percentage","0","Units",,,139.1,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2010","2010","PC","Percentage","0","Units",,,139.08,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2011","2011","PC","Percentage","0","Units",,,133.93,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2012","2012","PC","Percentage","0","Units",,,135.16,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2013","2013","PC","Percentage","0","Units",,,128.14,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2014","2014","PC","Percentage","0","Units",,,122.34,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2015","2015","PC","Percentage","0","Units",,,113.12,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2016","2016","PC","Percentage","0","Units",,,108.56,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2017","2017","PC","Percentage","0","Units",,,104.67,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2018","2018","PC","Percentage","0","Units",,,101.82,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2019","2019","PC","Percentage","0","Units",,,96.96,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2020","2020","PC","Percentage","0","Units",,,98.12,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2021","2021","PC","Percentage","0","Units",,,95.67,,
"ESP","Spain","ENDT","Household indebtedness ratio","A","Annual","2022","2022","PC","Percentage","0","Units",,,91.53,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2007","2007","PC","Percentage","0","Units",,,83.54,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2008","2008","PC","Percentage","0","Units",,,84.8,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2009","2009","PC","Percentage","0","Units",,,84.96,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2010","2010","PC","Percentage","0","Units",,,88.27,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2011","2011","PC","Percentage","0","Units",,,87.81,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2012","2012","PC","Percentage","0","Units",,,85.72,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2013","2013","PC","Percentage","0","Units",,,85.36,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2014","2014","PC","Percentage","0","Units",,,85.05,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2015","2015","PC","Percentage","0","Units",,,86.48,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2016","2016","PC","Percentage","0","Units",,,86.54,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2017","2017","PC","Percentage","0","Units",,,85.31,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2018","2018","PC","Percentage","0","Units",,,84.96,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2019","2019","PC","Percentage","0","Units",,,85.36,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2020","2020","PC","Percentage","0","Units",,,89.38,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2021","2021","PC","Percentage","0","Units",,,89.44,,
"AUT","Austria","ENDT","Household indebtedness ratio","A","Annual","2022","2022","PC","Percentage","0","Units",,,82.9,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2008","2008","IDX","Index","0","Units",,,100.75,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2009","2009","IDX","Index","0","Units",,,100.19,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2010","2010","IDX","Index","0","Units",,,101.21,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2011","2011","IDX","Index","0","Units",,,102.61,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2012","2012","IDX","Index","0","Units",,,104.61,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2013","2013","IDX","Index","0","Units",,,102.63,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2014","2014","IDX","Index","0","Units",,,105.39,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2015","2015","IDX","Index","0","Units",,,108.56,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2016","2016","IDX","Index","0","Units",,,109.87,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2017","2017","IDX","Index","0","Units",,,112.51,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2018","2018","IDX","Index","0","Units",,,115.82,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2019","2019","IDX","Index","0","Units",,,118.76,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2020","2020","IDX","Index","0","Units",,,126.37,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2021","2021","IDX","Index","0","Units",,,130.44,,
"USA","United States","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2022","2022","IDX","Index","0","Units",,,122.83,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.74,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.22,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.98,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.9,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,9.53,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.87,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,8.42,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.51,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.82,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.47,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.33,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.32,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.53,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,16.73,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,12.51,,
"GBR","United Kingdom","HHSAV","Household gross savings rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,8.12,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.72,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.97,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.48,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.38,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.23,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.95,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.93,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.83,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.35,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.88,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.42,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.32,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.49,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.43,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.14,,
"MEX","Mexico","UNEMPRATE","Unemployment rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,3.27,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,103.31,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,101.32,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,94.59,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,86.52,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,80.4,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,78.22,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,78.66,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,78.91,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,78.75,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,80.88,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,82.46,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,84.11,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,77.78,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,82.72,,
"GRC","Greece","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,89.75,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,14.99,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,16.17,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,19.21,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,20.41,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,20.77,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,25.25,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,28.18,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,29.35,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,28.63,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,27.46,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,26.16,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,25.72,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,25.26,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,33.57,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,26.65,,
"ITA","Italy","LAB_UR6","Labour underutilisation rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,21.85,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,2.4,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,0.71,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,2.3,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,2.75,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,3.28,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,1.02,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,1.13,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,1.8,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,2.32,,
